gateway, tag, rssi, latitude, longitude, ts
cnb/AC4HAhU=,RAK4630-FDE9,-114,22.3182848,114.180096,2022-12-15T07:11:43.195300099Z
ZH/a//4Aapw=,RAK4630-FDE9,-101,22.34267,114.19657,2022-12-15T07:11:43.195300099Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.34404754638672,114.19741821289062,2022-12-15T07:11:43.195300099Z
ZH/a//4Ax58=,RAK4630-FDE9,-121,22.34953,114.17015,2022-12-15T07:11:43.195300099Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T07:11:43.195300099Z
ZH/a//4Af7A=,RAK4630-FDE9,-116,22.33821,114.19698,2022-12-15T07:11:43.195300099Z
ZH/a//4Aass=,RAK4630-FDE9,-104,22.31696,114.21668,2022-12-15T07:11:43.195300099Z
ZH/a//4Aaqg=,RAK4630-FDE9,-104,0,0,2022-12-15T07:11:50.681706796Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T07:11:50.681706796Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34267,114.19657,2022-12-15T07:11:50.681706796Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T07:11:50.681706796Z
ZH/a//4Ax58=,RAK4630-FDE9,-114,22.34953,114.17015,2022-12-15T07:11:50.681706796Z
ZH/a//4Af7A=,RAK4630-FDE9,-110,22.33821,114.19698,2022-12-15T07:11:50.681706796Z
cnb/AC4IA/g=,RAK4630-FE82,-95,22.34404754638672,114.19741821289062,2022-12-15T07:11:51.032644058Z
ZH/a//4Af7A=,RAK4630-FE82,-111,22.33821,114.19698,2022-12-15T07:11:51.032644058Z
ZH/a//4Ab1A=,RAK4630-FE82,-113,22.3428,114.20566,2022-12-15T07:11:51.032644058Z
ZH/a//4Aapw=,RAK4630-FE82,-104,22.34267,114.19657,2022-12-15T07:11:51.032644058Z
ZH/a//4Aap8=,RAK4630-FE82,-110,0,0,2022-12-15T07:11:51.032644058Z
ZH/a//4Af7A=,RAK4630-FDE9,-105,22.33821,114.19698,2022-12-15T07:11:58.212445024Z
ZH/a//4Aap8=,RAK4630-FE82,-110,0,0,2022-12-15T07:11:58.572577750Z
ZH/a//4Ax58=,RAK4630-FE82,-122,22.34953,114.17015,2022-12-15T07:11:58.572577750Z
y01BuvE4WuY=,RAK4630-FE82,-104,22.3625704,114.119536,2022-12-15T07:11:58.572577750Z
AIAAAKAAccc=,RAK4630-FE82,-113,22.362311,114.1196039,2022-12-15T07:11:58.572577750Z
rB8J//4GUl0=,RAK4630-FDE9,-121,22.268059103760965,114.22422051048666,2022-12-15T07:12:05.790962635Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.344066619873047,114.19743347167969,2022-12-15T07:12:05.790962635Z
ZH/a//4Af7A=,RAK4630-FDE9,-107,22.33821,114.19698,2022-12-15T07:12:05.790962635Z
ZH/a//4Aaqg=,RAK4630-FDE9,-108,0,0,2022-12-15T07:12:05.790962635Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34267,114.19657,2022-12-15T07:12:05.790962635Z
cnb/AC4HAWY=,RAK4630-FDE9,-110,22.3707136,114.11456,2022-12-15T07:12:05.790962635Z
ZH/a//4Ax58=,RAK4630-FDE9,-117,22.34953,114.17015,2022-12-15T07:12:05.790962635Z
y01BuvE4WuY=,RAK4630-FDE9,-92,22.3625704,114.119536,2022-12-15T07:12:05.790962635Z
cnb/AC4HAhU=,RAK4630-FDE9,-120,22.3182848,114.180096,2022-12-15T07:12:05.790962635Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T07:12:05.790962635Z
rB8J//4HAaA=,RAK4630-FE82,-125,0,0,2022-12-15T07:12:06.029292634Z
ZH/a//4Aap8=,RAK4630-FE82,-111,0,0,2022-12-15T07:12:06.029292634Z
y01BuvE4WuY=,RAK4630-FE82,-99,22.3625704,114.119536,2022-12-15T07:12:06.029292634Z
cnb/AC4IA/g=,RAK4630-FE82,-97,22.344066619873047,114.19743347167969,2022-12-15T07:12:06.029292634Z
ZH/a//4Aapw=,RAK4630-FE82,-104,22.34267,114.19657,2022-12-15T07:12:06.029292634Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.344066619873047,114.19743347167969,2022-12-15T07:12:13.192460702Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T07:12:13.192460702Z
ZH/a//4Ax58=,RAK4630-FDE9,-109,22.34953,114.17015,2022-12-15T07:12:13.192460702Z
AIAAAKAAccc=,RAK4630-FDE9,-110,22.362311,114.1196039,2022-12-15T07:12:13.192460702Z
ZH/a//4Af7A=,RAK4630-FDE9,-109,22.33821,114.19698,2022-12-15T07:12:13.192460702Z
ZH/a//4Aap8=,RAK4630-FE82,-110,0,0,2022-12-15T07:12:13.547507489Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34267,114.19657,2022-12-15T07:12:20.704082619Z
ZH/a//4Ax58=,RAK4630-FDE9,-109,22.34953,114.17015,2022-12-15T07:12:20.704082619Z
cnb/AC4HAWY=,RAK4630-FDE9,-110,22.3707136,114.11456,2022-12-15T07:12:20.704082619Z
ZH/a//4Aass=,RAK4630-FDE9,-101,22.31696,114.21668,2022-12-15T07:12:20.704082619Z
ZH/a//4Aap8=,RAK4630-FDE9,-105,0,0,2022-12-15T07:12:20.704082619Z
y01BuvE4WuY=,RAK4630-FDE9,-92,22.3625704,114.119536,2022-12-15T07:12:20.704082619Z
ZH/a//4Aapw=,RAK4630-FE82,-104,22.34267,114.19657,2022-12-15T07:12:21.040087415Z
rB8J//4GUl0=,RAK4630-FE82,-120,22.268059103760965,114.22422051048666,2022-12-15T07:12:21.040087415Z
ZH/a//4Af7A=,RAK4630-FE82,-115,22.33821,114.19698,2022-12-15T07:12:21.040087415Z
y01BuvE4WuY=,RAK4630-FE82,-95,22.3625704,114.119536,2022-12-15T07:12:21.040087415Z
ZH/a//4Aap8=,RAK4630-FE82,-107,0,0,2022-12-15T07:12:21.040087415Z
ZH/a//4Aap8=,RAK4630-FDE9,-115,0,0,2022-12-15T07:12:28.197858839Z
cnb/AC4GKw0=,RAK4630-FDE9,-117,22.338403701782227,114.17169952392578,2022-12-15T07:12:28.197858839Z
ZH/a//4Ab1A=,RAK4630-FDE9,-113,22.3428,114.20566,2022-12-15T07:12:28.197858839Z
cnb/AC4HAWY=,RAK4630-FDE9,-115,22.3707136,114.11456,2022-12-15T07:12:28.197858839Z
cnb/AC4IA/g=,RAK4630-FDE9,-97,22.34406280517578,114.19745635986328,2022-12-15T07:12:28.197858839Z
ZH/a//4Af7A=,RAK4630-FDE9,-116,22.33821,114.19698,2022-12-15T07:12:28.197858839Z
rB8J//4GUl0=,RAK4630-FDE9,-115,22.268059103760965,114.22422051048666,2022-12-15T07:12:28.197858839Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34267,114.19657,2022-12-15T07:12:28.197858839Z
ZH/a//4Ax58=,RAK4630-FDE9,-115,22.34953,114.17015,2022-12-15T07:12:28.197858839Z
y01BuvE4WuY=,RAK4630-FDE9,-96,22.3625704,114.119536,2022-12-15T07:12:28.197858839Z
cnb/AC4HAhU=,RAK4630-FDE9,-112,22.3182848,114.180096,2022-12-15T07:12:28.197858839Z
ZH/a//4Ax50=,RAK4630-FDE9,-103,22.357,114.21973,2022-12-15T07:12:28.197858839Z
ZH/a//4Aass=,RAK4630-FDE9,-101,22.31696,114.21668,2022-12-15T07:12:28.197858839Z
ZH/a//4Aaqg=,RAK4630-FDE9,-98,0,0,2022-12-15T07:12:28.197858839Z
AIAAAKAAccc=,RAK4630-FE82,-110,22.362311,114.1196039,2022-12-15T07:12:28.536494149Z
ZH/a//4Ab1A=,RAK4630-FE82,-113,22.3428,114.20566,2022-12-15T07:12:28.536494149Z
ZH/a//4Aap8=,RAK4630-FE82,-110,0,0,2022-12-15T07:12:28.536494149Z
cnb/AC4HAWY=,RAK4630-FDE9,-101,22.3707136,114.11456,2022-12-15T07:12:35.844456458Z
ZH/a//4Aapw=,RAK4630-FE82,-104,22.34267,114.19657,2022-12-15T07:12:36.026950163Z
cnb/AC4IA/g=,RAK4630-FE82,-96,22.34406280517578,114.19745635986328,2022-12-15T07:12:36.026950163Z
rB8J//4HAaA=,RAK4630-FE82,-124,0,0,2022-12-15T07:12:36.026950163Z
ZH/a//4Aap8=,RAK4630-FE82,-110,0,0,2022-12-15T07:12:36.026950163Z
y01BuvE4WuY=,RAK4630-FE82,-99,22.3625704,114.119536,2022-12-15T07:12:36.026950163Z
y01BuvE4WuY=,RAK4630-FDE9,-97,22.3625704,114.119536,2022-12-15T07:12:43.199786281Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-15T07:12:43.199786281Z
ZH/a//4Aass=,RAK4630-FDE9,-101,22.31696,114.21668,2022-12-15T07:12:43.199786281Z
cnb/AC4IA/g=,RAK4630-FDE9,-102,22.34406280517578,114.19745635986328,2022-12-15T07:12:43.199786281Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T07:12:43.199786281Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34267,114.19657,2022-12-15T07:12:43.199786281Z
AIAAAKAAccc=,RAK4630-FDE9,-110,22.362311,114.1196039,2022-12-15T07:12:43.199786281Z
ZH/a//4Af74=,RAK4630-FDE9,-99,22.33469,114.20896,2022-12-15T07:12:43.199786281Z
ZH/a//4Aap8=,RAK4630-FE82,-110,0,0,2022-12-15T07:12:43.578310024Z
ZH/a//4Aapw=,RAK4630-FE82,-107,22.34267,114.19657,2022-12-15T07:12:43.578310024Z
rB8J//4GUl0=,RAK4630-FE82,-120,22.268059103760965,114.22422051048666,2022-12-15T07:12:43.578310024Z
ZH/a//4Aass=,RAK4630-FDE9,-98,22.31696,114.21668,2022-12-15T07:12:50.686707129Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34267,114.19657,2022-12-15T07:12:50.686707129Z
y01BuvE4WuY=,RAK4630-FDE9,-87,22.3625704,114.119536,2022-12-15T07:12:50.686707129Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-15T07:12:50.686707129Z
cnb/AC4IA/g=,RAK4630-FDE9,-97,22.34406280517578,114.19745635986328,2022-12-15T07:12:50.686707129Z
ZH/a//4Aaqg=,RAK4630-FDE9,-105,0,0,2022-12-15T07:12:50.686707129Z
AIAAAKAAccc=,RAK4630-FDE9,-111,22.362311,114.1196039,2022-12-15T07:12:50.686707129Z
ZH/a//4Af7A=,RAK4630-FDE9,-111,22.33821,114.19698,2022-12-15T07:12:50.686707129Z
ZH/a//4Aapw=,RAK4630-FE82,-105,22.34267,114.19657,2022-12-15T07:12:51.028500981Z
AIAAAKAAccc=,RAK4630-FE82,-111,22.362311,114.1196039,2022-12-15T07:12:51.028500981Z
cnb/AC4IA/g=,RAK4630-FE82,-96,22.34406280517578,114.19745635986328,2022-12-15T07:12:51.028500981Z
ZH/a//4Ab1A=,RAK4630-FE82,-113,22.3428,114.20566,2022-12-15T07:12:51.028500981Z
ZH/a//4Aap8=,RAK4630-FE82,-111,0,0,2022-12-15T07:12:51.028500981Z
rB8J//4HAaA=,RAK4630-FE82,-122,0,0,2022-12-15T07:12:51.028500981Z
rB8J//4GUl0=,RAK4630-FDE9,-115,22.268059103760965,114.22422051048666,2022-12-15T07:12:58.189882081Z
ZH/a//4Af7A=,RAK4630-FDE9,-111,22.33821,114.19698,2022-12-15T07:12:58.189882081Z
ZH/a//4Ab1A=,RAK4630-FE82,-111,22.3428,114.20566,2022-12-15T07:12:58.576729807Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34267,114.19657,2022-12-15T07:13:05.741284347Z
cnb/AC4HAWY=,RAK4630-FDE9,-112,22.3707136,114.11456,2022-12-15T07:13:05.741284347Z
cnb/AC4IA/g=,RAK4630-FDE9,-101,22.344078063964844,114.1975326538086,2022-12-15T07:13:05.741284347Z
ZH/a//4Aap8=,RAK4630-FDE9,-108,0,0,2022-12-15T07:13:05.741284347Z
ZH/a//4Aass=,RAK4630-FDE9,-103,22.31696,114.21668,2022-12-15T07:13:05.741284347Z
cnb/AC4HAhU=,RAK4630-FDE9,-115,22.3182848,114.180096,2022-12-15T07:13:05.741284347Z
ZH/a//4Af7A=,RAK4630-FDE9,-111,22.33821,114.19698,2022-12-15T07:13:05.741284347Z
ZH/a//4Aap8=,RAK4630-FE82,-110,0,0,2022-12-15T07:13:06.039227241Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.344078063964844,114.1975326538086,2022-12-15T07:13:13.188285584Z
ZH/a//4Ax58=,RAK4630-FDE9,-117,22.34953,114.17015,2022-12-15T07:13:13.188285584Z
AIAAAKAAccc=,RAK4630-FDE9,-104,22.362311,114.1196039,2022-12-15T07:13:13.188285584Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34267,114.19657,2022-12-15T07:13:13.188285584Z
ZH/a//4Af74=,RAK4630-FDE9,-99,22.33469,114.20896,2022-12-15T07:13:13.188285584Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T07:13:13.188285584Z
cnb/AC4HAWY=,RAK4630-FDE9,-110,22.3707136,114.11456,2022-12-15T07:13:13.188285584Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T07:13:13.188285584Z
cnb/AC4HAhU=,RAK4630-FDE9,-115,22.3182848,114.180096,2022-12-15T07:13:13.188285584Z
ZH/a//4Aap8=,RAK4630-FE82,-113,0,0,2022-12-15T07:13:13.601109343Z
AIAAAKAAccc=,RAK4630-FE82,-108,22.362311,114.1196039,2022-12-15T07:13:13.601109343Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T07:13:20.700591577Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-15T07:13:20.700591577Z
ZH/a//4Af7A=,RAK4630-FDE9,-111,22.33821,114.19698,2022-12-15T07:13:20.700591577Z
ZH/a//4Aaqg=,RAK4630-FDE9,-107,0,0,2022-12-15T07:13:20.700591577Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34267,114.19657,2022-12-15T07:13:20.700591577Z
ZH/a//4Aapw=,RAK4630-FE82,-105,22.34267,114.19657,2022-12-15T07:13:21.065638878Z
ZH/a//4Aap8=,RAK4630-FE82,-111,0,0,2022-12-15T07:13:21.065638878Z
cnb/AC4HAhU=,RAK4630-FDE9,-119,22.3182848,114.180096,2022-12-15T07:13:28.212317536Z
ZH/a//4Ab1A=,RAK4630-FDE9,-113,22.3428,114.20566,2022-12-15T07:13:28.212317536Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.344087600708008,114.19755554199219,2022-12-15T07:13:28.212317536Z
ZH/a//4Aap8=,RAK4630-FDE9,-115,0,0,2022-12-15T07:13:28.212317536Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34267,114.19657,2022-12-15T07:13:28.212317536Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T07:13:28.212317536Z
y01BuvE4WuY=,RAK4630-FDE9,-94,22.3625704,114.119536,2022-12-15T07:13:28.212317536Z
cnb/AC4HAWY=,RAK4630-FDE9,-111,22.3707136,114.11456,2022-12-15T07:13:35.719416339Z
ZH/a//4Ax58=,RAK4630-FDE9,-117,22.34953,114.17015,2022-12-15T07:13:35.719416339Z
ZH/a//4Af7A=,RAK4630-FDE9,-111,22.33821,114.19698,2022-12-15T07:13:35.719416339Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.344087600708008,114.19755554199219,2022-12-15T07:13:35.719416339Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-15T07:13:35.719416339Z
y01BuvE4WuY=,RAK4630-FDE9,-91,22.3625704,114.119536,2022-12-15T07:13:35.719416339Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34267,114.19657,2022-12-15T07:13:35.719416339Z
cnb/AC4HAhU=,RAK4630-FDE9,-114,22.3182848,114.180096,2022-12-15T07:13:35.719416339Z
ZH/a//4Aaqg=,RAK4630-FDE9,-107,0,0,2022-12-15T07:13:35.719416339Z
rB8J//4GUl0=,RAK4630-FDE9,-115,22.268059103760965,114.22422051048666,2022-12-15T07:13:35.719416339Z
cnb/AC4IA/g=,RAK4630-FE82,-96,22.344087600708008,114.19755554199219,2022-12-15T07:13:36.044536174Z
ZH/a//4Aap8=,RAK4630-FE82,-111,0,0,2022-12-15T07:13:36.044536174Z
ZH/a//4Aapw=,RAK4630-FE82,-107,22.34267,114.19657,2022-12-15T07:13:36.044536174Z
ZH/a//4Af7A=,RAK4630-FE82,-116,22.33821,114.19698,2022-12-15T07:13:36.044536174Z
cnb/AC4HAhU=,RAK4630-FDE9,-117,22.3182848,114.180096,2022-12-15T07:13:43.191227886Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T07:13:43.191227886Z
cnb/AC4HAWY=,RAK4630-FDE9,-111,22.3707136,114.11456,2022-12-15T07:13:43.191227886Z
ZH/a//4Ax58=,RAK4630-FDE9,-116,22.34953,114.17015,2022-12-15T07:13:43.191227886Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T07:13:43.191227886Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34267,114.19657,2022-12-15T07:13:43.191227886Z
y01BuvE4WuY=,RAK4630-FDE9,-93,22.3625704,114.119536,2022-12-15T07:13:43.191227886Z
ZH/a//4Aap8=,RAK4630-FE82,-113,0,0,2022-12-15T07:13:43.514966746Z
cnb/AC4IA/g=,RAK4630-FE82,-97,22.344087600708008,114.19755554199219,2022-12-15T07:13:43.514966746Z
cnb/AC4HAWY=,RAK4630-FDE9,-107,22.3707136,114.11456,2022-12-15T07:13:50.704560595Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-15T07:13:50.704560595Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-15T07:13:50.704560595Z
cnb/AC4IA/g=,RAK4630-FE82,-96,22.344087600708008,114.19755554199219,2022-12-15T07:13:51.027135741Z
ZH/a//4Aapw=,RAK4630-FE82,-103,22.34267,114.19657,2022-12-15T07:13:51.027135741Z
ZH/a//4Ab1A=,RAK4630-FE82,-113,22.3428,114.20566,2022-12-15T07:13:51.027135741Z
AIAAAKAAccc=,RAK4630-FE82,-109,22.362311,114.1196039,2022-12-15T07:13:51.027135741Z
ZH/a//4Aap8=,RAK4630-FE82,-111,0,0,2022-12-15T07:13:51.027135741Z
AIAAAKAAccc=,RAK4630-FDE9,-109,22.362311,114.1196039,2022-12-15T07:13:58.187328871Z
ZH/a//4Aass=,RAK4630-FDE9,-103,22.31696,114.21668,2022-12-15T07:13:58.187328871Z
y01BuvE4WuY=,RAK4630-FDE9,-91,22.3625704,114.119536,2022-12-15T07:13:58.187328871Z
ZH/a//4Aap8=,RAK4630-FE82,-110,0,0,2022-12-15T07:13:58.557752575Z
y01BuvE4WuY=,RAK4630-FE82,-101,22.3625704,114.119536,2022-12-15T07:13:58.557752575Z
AIAAAKAAccc=,RAK4630-FE82,-111,22.362311,114.1196039,2022-12-15T07:13:58.557752575Z
ZH/a//4Aapw=,RAK4630-FE82,-103,22.34267,114.19657,2022-12-15T07:13:58.557752575Z
ZH/a//4Ab1A=,RAK4630-FE82,-111,22.3428,114.20566,2022-12-15T07:13:58.557752575Z
ZH/a//4Ax58=,RAK4630-FDE9,-115,22.34953,114.17015,2022-12-15T07:14:05.687406939Z
cnb/AC4HAWY=,RAK4630-FDE9,-111,22.3707136,114.11456,2022-12-15T07:14:05.687406939Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.34412384033203,114.19768524169922,2022-12-15T07:14:05.687406939Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34267,114.19657,2022-12-15T07:14:05.687406939Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T07:14:05.687406939Z
y01BuvE4WuY=,RAK4630-FDE9,-92,22.3625704,114.119536,2022-12-15T07:14:05.687406939Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-15T07:14:05.687406939Z
ZH/a//4Aaqg=,RAK4630-FDE9,-108,0,0,2022-12-15T07:14:05.687406939Z
ZH/a//4Aapw=,RAK4630-FE82,-102,22.34267,114.19657,2022-12-15T07:14:06.027244038Z
cnb/AC4IA/g=,RAK4630-FE82,-97,22.34412384033203,114.19768524169922,2022-12-15T07:14:06.027244038Z
ZH/a//4Af7A=,RAK4630-FE82,-115,22.33821,114.19698,2022-12-15T07:14:06.027244038Z
y01BuvE4WuY=,RAK4630-FE82,-89,22.3625704,114.119536,2022-12-15T07:14:06.027244038Z
ZH/a//4Aap8=,RAK4630-FE82,-111,0,0,2022-12-15T07:14:06.027244038Z
AIAAAKAAccc=,RAK4630-FE82,-111,22.362311,114.1196039,2022-12-15T07:14:06.027244038Z
ZH/a//4Aap8=,RAK4630-FE82,-111,0,0,2022-12-15T07:14:13.688025869Z
ZH/a//4Ax58=,RAK4630-FDE9,-107,22.34953,114.17015,2022-12-15T07:14:20.771954434Z
rB8J//4GUl0=,RAK4630-FDE9,-111,22.268059103760965,114.22422051048666,2022-12-15T07:14:20.771954434Z
ZH/a//4Aap8=,RAK4630-FDE9,-103,0,0,2022-12-15T07:14:20.771954434Z
cnb/AC4HAhU=,RAK4630-FDE9,-120,22.3182848,114.180096,2022-12-15T07:14:20.771954434Z
rB8J//4GUl0=,RAK4630-FE82,-122,22.268059103760965,114.22422051048666,2022-12-15T07:14:21.061493881Z
AIAAAKAAccc=,RAK4630-FE82,-109,22.362311,114.1196039,2022-12-15T07:14:21.061493881Z
cnb/AC4HAWY=,RAK4630-FE82,-115,22.3707136,114.11456,2022-12-15T07:14:21.061493881Z
ZH/a//4Aap8=,RAK4630-FE82,-109,0,0,2022-12-15T07:14:21.061493881Z
ZH/a//4Aapw=,RAK4630-FE82,-103,22.34267,114.19657,2022-12-15T07:14:21.061493881Z
cnb/AC4IA/g=,RAK4630-FE82,-95,22.34412384033203,114.19768524169922,2022-12-15T07:14:21.061493881Z
ZH/a//4Ab1A=,RAK4630-FE82,-115,22.3428,114.20566,2022-12-15T07:14:21.061493881Z
rB8J//4HAaA=,RAK4630-FE82,-120,0,0,2022-12-15T07:14:21.061493881Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.344133377075195,114.19773864746094,2022-12-15T07:14:28.222755269Z
cnb/AC4HAhU=,RAK4630-FDE9,-116,22.3182848,114.180096,2022-12-15T07:14:28.222755269Z
ZH/a//4Aap8=,RAK4630-FDE9,-115,0,0,2022-12-15T07:14:28.222755269Z
cnb/AC4HAWY=,RAK4630-FDE9,-113,22.3707136,114.11456,2022-12-15T07:14:28.222755269Z
AIAAAKAAccc=,RAK4630-FDE9,-113,22.362311,114.1196039,2022-12-15T07:14:28.222755269Z
cnb/AC4GKw0=,RAK4630-FDE9,-117,22.338403701782227,114.17169952392578,2022-12-15T07:14:28.222755269Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T07:14:28.222755269Z
ZH/a//4Aass=,RAK4630-FDE9,-101,22.31696,114.21668,2022-12-15T07:14:28.222755269Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34267,114.19657,2022-12-15T07:14:28.222755269Z
ZH/a//4Ab1A=,RAK4630-FDE9,-110,22.3428,114.20566,2022-12-15T07:14:28.222755269Z
AIAAAKAAccc=,RAK4630-FE82,-111,22.362311,114.1196039,2022-12-15T07:14:28.527397798Z
y01BuvE4WuY=,RAK4630-FE82,-103,22.3625704,114.119536,2022-12-15T07:14:28.527397798Z
ZH/a//4Ab1A=,RAK4630-FE82,-111,22.3428,114.20566,2022-12-15T07:14:28.527397798Z
ZH/a//4Ax58=,RAK4630-FE82,-120,22.34953,114.17015,2022-12-15T07:14:28.527397798Z
ZH/a//4Aap8=,RAK4630-FE82,-110,0,0,2022-12-15T07:14:28.527397798Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T07:14:35.820023792Z
cnb/AC4HAhU=,RAK4630-FDE9,-119,22.3182848,114.180096,2022-12-15T07:14:35.820023792Z
ZH/a//4Ax58=,RAK4630-FDE9,-115,22.34953,114.17015,2022-12-15T07:14:35.820023792Z
ZH/a//4Af74=,RAK4630-FDE9,-99,22.33469,114.20896,2022-12-15T07:14:35.820023792Z
ZH/a//4Af7A=,RAK4630-FDE9,-111,22.33821,114.19698,2022-12-15T07:14:35.820023792Z
y01BuvE4WuY=,RAK4630-FDE9,-92,22.3625704,114.119536,2022-12-15T07:14:35.820023792Z
cnb/AC4IA/g=,RAK4630-FDE9,-91,22.344133377075195,114.19773864746094,2022-12-15T07:14:35.820023792Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34267,114.19657,2022-12-15T07:14:35.820023792Z
ZH/a//4Aapw=,RAK4630-FE82,-105,22.34267,114.19657,2022-12-15T07:14:36.029277704Z
cnb/AC4IA/g=,RAK4630-FE82,-97,22.344133377075195,114.19773864746094,2022-12-15T07:14:36.029277704Z
ZH/a//4Aap8=,RAK4630-FE82,-110,0,0,2022-12-15T07:14:36.029277704Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.344133377075195,114.19773864746094,2022-12-15T07:14:43.192819026Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T07:14:43.192819026Z
ZH/a//4Ax58=,RAK4630-FDE9,-117,22.34953,114.17015,2022-12-15T07:14:43.192819026Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T07:14:43.192819026Z
cnb/AC4HAWY=,RAK4630-FDE9,-110,22.3707136,114.11456,2022-12-15T07:14:43.192819026Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T07:14:43.192819026Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34267,114.19657,2022-12-15T07:14:43.192819026Z
AIAAAKAAccc=,RAK4630-FDE9,-110,22.362311,114.1196039,2022-12-15T07:14:43.192819026Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T07:14:43.192819026Z
AIAAAKAAccc=,RAK4630-FE82,-109,22.362311,114.1196039,2022-12-15T07:14:43.529341704Z
ZH/a//4Aap8=,RAK4630-FE82,-110,0,0,2022-12-15T07:14:43.529341704Z
cnb/AC4HAhU=,RAK4630-FDE9,-115,22.3182848,114.180096,2022-12-15T07:14:50.698205929Z
ZH/a//4Aass=,RAK4630-FDE9,-103,22.31696,114.21668,2022-12-15T07:14:50.698205929Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34267,114.19657,2022-12-15T07:14:50.698205929Z
y01BuvE4WuY=,RAK4630-FDE9,-90,22.3625704,114.119536,2022-12-15T07:14:50.698205929Z
ZH/a//4Aap8=,RAK4630-FDE9,-113,0,0,2022-12-15T07:14:50.698205929Z
ZH/a//4Aapw=,RAK4630-FE82,-104,22.34267,114.19657,2022-12-15T07:14:51.034075793Z
ZH/a//4Aap8=,RAK4630-FE82,-111,0,0,2022-12-15T07:14:51.034075793Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T07:14:58.188797368Z
ZH/a//4Aass=,RAK4630-FDE9,-94,22.31696,114.21668,2022-12-15T07:14:58.188797368Z
ZH/a//4Aap8=,RAK4630-FDE9,-105,0,0,2022-12-15T07:15:05.689773493Z
ZH/a//4Ax58=,RAK4630-FDE9,-109,22.34953,114.17015,2022-12-15T07:15:05.689773493Z
