tag,gateway,rssi,ts
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671094580.3837693
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671094587.8760455
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-112,1671094596.4643726
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-100,1671094603.9593365
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-98,1671094618.998728
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-101,1671094626.458943
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-108,1671094633.9556084
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-103,1671094641.448768
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-111,1671094656.4340227
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671094662.9041557
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671094685.3750887
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-114,1671094717.6325366
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-113,1671094858.982697
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-99,1671094911.4089947
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-97,1671094918.9082005
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-114,1671094933.9161339
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-114,1671094941.3963523
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-99,1671094948.918555
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-101,1671094956.458332
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-96,1671094963.918327
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-96,1671094971.428329
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-113,1671094986.394782
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-97,1671094986.3982112
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-102,1671094993.9886076
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-117,1671095008.9151707
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-99,1671095023.8985178
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-112,1671095023.9151056
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-102,1671095031.4584525
AC-1F-09-FF-FE-08-FD-E0,2005813d31be7ec,-114,1671095068.007051
AC-1F-09-FF-FE-08-FD-E0,2005813d31be7ec,-113,1671095083.0767856
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-89,1671095091.398738
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-97,1671095098.9485142
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-96,1671095113.8880823
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-96,1671095121.44839
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-84,1671095128.8779511
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-94,1671095136.3989587
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-95,1671095143.8884773
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-103,1671095166.4891539
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-93,1671095173.8981254
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-103,1671095211.377971
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-94,1671095218.979002
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-79,1671095226.378681
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-98,1671095241.3785768
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-99,1671095256.389962
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-93,1671095271.4188013
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-87,1671095278.8686938
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-105,1671095301.3692486
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-97,1671095331.3685172
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-81,1671095346.3598142
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-98,1671095353.858935
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-101,1671095361.3584576
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-95,1671095368.8487422
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-114,1671095368.8910165
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-96,1671095376.3599195
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-91,1671095383.8693624
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-94,1671095391.3486161
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-96,1671095406.3688102
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-84,1671095413.8588212
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-94,1671095421.3485258
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-90,1671095428.8585749
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-113,1671095428.863769
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-90,1671095436.3585296
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-107,1671095451.3388615
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-97,1671095458.8489528
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-100,1671095473.858861
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-97,1671095481.3389544
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-88,1671095503.8292463
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-91,1671095518.8385909
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-95,1671095526.3485262
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-97,1671095556.331688
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-96,1671095563.828761
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-101,1671095586.3389199
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-117,1671095593.851345
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-97,1671095601.3293707
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-112,1671095616.3188844
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-101,1671095616.3287737
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-101,1671095631.3285396
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-95,1671095698.8193717
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-98,1671095728.8091438
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-95,1671095743.808678
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-107,1671095781.3686292
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-98,1671095803.7987952
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-85,1671095811.3486514
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-96,1671095818.7992637
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-97,1671095833.8099716
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-95,1671095856.2785583
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-117,1671095856.2903209
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-96,1671095863.808618
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-112,1671095878.7800877
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-99,1671095886.319195
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-93,1671095901.2899525
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-85,1671095908.7896194
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-89,1671095916.27847
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-92,1671095923.7797003
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-112,1671095931.2824683
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-87,1671095931.2984347
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-96,1671095938.8485577
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-93,1671095946.3692071
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-99,1671095953.788674
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-96,1671095968.8490996
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-114,1671095976.262846
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-97,1671095976.3589537
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-91,1671095991.2811294
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-85,1671095998.789167
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-102,1671096006.2791338
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-71,1671096013.8386586
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-112,1671096021.2723718
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-95,1671096021.3185053
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-91,1671096028.779673
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-89,1671096036.279194
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-92,1671096043.7794025
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-100,1671096058.7790792
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-99,1671096073.778592
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-99,1671096088.7595556
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-89,1671096103.79932
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-93,1671096118.7604163
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-97,1671096223.7596357
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-102,1671096827.8096383
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-91,1671096842.1496475
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-98,1671096849.6593375
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-105,1671096879.6592782
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-107,1671096887.159711
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-101,1671096924.6602018
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-102,1671096954.670466
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-101,1671097029.7044542
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-103,1671097052.2352095
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-103,1671097074.7246616
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-84,1671097082.225101
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-97,1671097097.2247941
AC-1F-09-FF-FE-08-FD-E9,2011c497bd1fcc1,-106,1671097112.1729765
AC-1F-09-FF-FE-08-FD-E9,2011c497bd1fcc1,-101,1671097119.6578364
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-88,1671097119.6850374
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-77,1671097127.225304
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-101,1671097134.724699
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-95,1671097149.665905
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-87,1671097157.1749504
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-89,1671097164.7352903
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-105,1671097172.2247832
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-88,1671097179.7255137
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-101,1671097187.2147849
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-87,1671097194.735522
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-79,1671097202.2347403
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-86,1671097209.7247036
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-95,1671097217.245395
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-78,1671097224.7751806
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-84,1671097239.7246404
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-85,1671097247.2048373
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-78,1671097254.7347903
AC-1F-09-FF-FE-08-FD-E9,2015813d349f6cc,-103,1671097262.1762676
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-97,1671097262.2347522
AC-1F-09-FF-FE-08-FD-E9,20080029c1e38f0,-117,1671097277.147574
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-85,1671097277.246359
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-80,1671097284.694858
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-89,1671097292.2449346
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-93,1671097299.7346435
AC-1F-09-FF-FE-08-FD-E9,20080029c1e38f0,-120,1671097307.1471167
AC-1F-09-FF-FE-08-FD-E9,20080029c1e38f0,-121,1671097314.647284
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-93,1671097314.735053
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-87,1671097322.265622
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-84,1671097329.6549666
AC-1F-09-FF-FE-08-FD-E9,20080029c1e38f0,-119,1671097337.1562614
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-83,1671097337.1646118
AC-1F-09-FF-FE-08-FD-E9,20080029c1e38f0,-119,1671097344.6494818
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-85,1671097344.7248392
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-83,1671097352.2247689
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-86,1671097359.724937
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-93,1671097367.2046263
AC-1F-09-FF-FE-08-FD-E9,20080029c1e38f0,-118,1671097374.6683466
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-91,1671097382.2053823
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-90,1671097389.7148798
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-81,1671097397.2448907
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-78,1671097404.7244892
AC-1F-09-FF-FE-08-FD-E9,20080029c1e38f0,-119,1671097412.168572
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-89,1671097412.2147284
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-83,1671097419.7350323
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-84,1671097427.1946797
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-90,1671097434.6651435
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-84,1671097442.1552327
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-88,1671097449.7544746
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-89,1671097464.7447724
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-87,1671097472.2354825
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-93,1671097479.7251875
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-97,1671097487.1953378
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-89,1671097494.7149568
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-95,1671097502.2148614
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-95,1671097509.6651926
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-90,1671097517.1547394
AC-1F-09-FF-FE-08-FD-E9,2011c497bd1fcc1,-106,1671097524.6886451
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-90,1671097524.7352126
AC-1F-09-FF-FE-08-FD-E9,2011c497bd1fcc1,-106,1671097532.159722
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-95,1671097532.2345679
AC-1F-09-FF-FE-08-FD-E9,2001c497bd1fcc1,-105,1671097539.687171
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-96,1671097554.7248669
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-79,1671097853.6230774
